Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44,No,Travel_Rarely,1242,Research & Development,21,1,Life Sciences,1,1264,3,Male,67,4,3,Laboratory Technician,4,Single,17705,9050,0,Y,No,14,3,3,80,1,17,2,3,4,2,2,4
28,No,Travel_Rarely,981,Sales,24,4,Life Sciences,1,1265,1,Male,65,3,3,Manager,2,Married,16410,17902,3,Y,No,24,3,4,80,0,10,5,3,1,1,0,0
55,No,Travel_Rarely,1040,Sales,7,1,Technical Degree,1,1266,4,Female,68,3,2,Sales Executive,4,Married,18684,14803,5,Y,No,20,4,1,80,2,27,3,3,18,7,1,2
22,No,Non-Travel,129,Research & Development,29,4,Medical,1,1267,3,Female,68,3,4,Manufacturing Director,1,Single,19999,12253,8,Y,No,16,3,3,80,1,40,3,2,39,18,13,15
25,No,Travel_Rarely,711,Research & Development,12,4,Life Sciences,1,1268,1,Male,42,1,2,Laboratory Technician,1,Married,4559,2300,7,Y,No,22,3,3,80,0,29,2,4,18,2,0,6
51,Yes,Travel_Rarely,1075,Research & Development,4,3,Medical,1,1269,1,Male,95,2,4,Laboratory Technician,2,Married,12965,4916,1,Y,Yes,13,3,4,80,1,5,1,3,4,3,1,3
29,No,Travel_Rarely,1454,Sales,24,3,Life Sciences,1,1270,2,Male,63,4,2,Manager,1,Married,6901,14059,2,Y,Yes,23,3,1,80,0,11,2,3,3,3,0,0
55,Yes,Travel_Rarely,1489,Research & Development,27,3,Marketing,1,1271,2,Female,44,2,4,Laboratory Technician,3,Single,15255,19978,9,Y,No,23,3,3,80,1,6,4,4,2,0,0,2
18,Yes,Travel_Frequently,520,Research & Development,27,3,Medical,1,1272,2,Male,87,3,3,Laboratory Technician,1,Married,14848,25185,4,Y,No,21,3,4,80,1,7,5,3,0,0,0,0
48,Yes,Travel_Rarely,123,Research & Development,26,4,Other,1,1273,4,Female,88,3,1,Research Director,4,Divorced,7773,22799,6,Y,No,14,3,2,80,2,22,3,1,9,1,0,7
21,No,Travel_Rarely,362,Sales,11,4,Life Sciences,1,1274,3,Female,95,4,2,Sales Executive,4,Divorced,8335,18059,2,Y,Yes,19,3,4,80,3,17,2,3,11,8,6,6
22,No,Travel_Rarely,161,Research & Development,14,3,Life Sciences,1,1275,4,Male,81,3,2,Manufacturing Director,2,Divorced,19999,16208,6,Y,Yes,24,3,4,80,1,21,4,4,15,14,8,0
47,No,Travel_Rarely,1038,Sales,18,3,Medical,1,1276,2,Male,98,3,1,Sales Executive,3,Divorced,4977,25311,4,Y,No,24,3,2,80,1,22,3,2,14,11,8,0
41,Yes,Travel_Rarely,264,Sales,7,5,Medical,1,1277,3,Male,34,3,2,Manager,3,Single,14179,24727,9,Y,No,11,3,4,80,0,6,0,3,4,1,1,4
20,No,Travel_Rarely,1239,Human Resources,5,5,Life Sciences,1,1278,3,Male,72,3,2,Manager,4,Married,5760,21625,5,Y,No,15,3,4,80,2,18,2,3,5,1,0,4
28,No,Travel_Rarely,455,Sales,16,3,Marketing,1,1279,2,Male,37,3,1,Sales Representative,3,Married,4334,6705,5,Y,Yes,25,3,1,80,0,30,3,4,14,1,0,14
21,No,Travel_Rarely,297,Research & Development,11,3,Technical Degree,1,1280,3,Female,92,4,4,Manufacturing Director,1,Divorced,2718,20324,3,Y,No,25,3,2,80,1,22,3,2,5,3,1,5
43,No,Travel_Rarely,1170,Research & Development,22,2,Human Resources,1,1281,2,Female,97,3,3,Healthcare Representative,2,Single,19999,14568,7,Y,No,21,3,3,80,0,13,6,2,2,1,1,1
44,No,Travel_Rarely,726,Research & Development,3,5,Marketing,1,1282,4,Male,64,3,4,Research Scientist,3,Divorced,6318,10228,8,Y,Yes,17,3,4,80,0,19,4,2,6,5,3,1
60,No,Non-Travel,1006,Research & Development,16,2,Technical Degree,1,1283,3,Female,100,3,3,Manufacturing Director,4,Married,9786,16961,1,Y,Yes,13,3,2,80,0,15,0,3,3,3,0,2
44,No,Travel_Frequently,280,Sales,11,3,Medical,1,1284,4,Male,61,3,2,Manager,4,Divorced,14553,24896,8,Y,No,25,3,4,80,0,13,3,4,0,0,0,0
59,No,Non-Travel,426,Research & Development,10,2,Marketing,1,1285,3,Male,53,2,2,Research Director,1,Single,19954,5813,3,Y,No,12,3,2,80,0,29,2,3,21,5,2,17
23,No,Non-Travel,471,Research & Development,23,2,Life Sciences,1,1286,3,Male,79,2,3,Healthcare Representative,4,Single,19999,14320,5,Y,Yes,23,3,4,80,0,40,3,4,23,18,9,7
32,No,Travel_Rarely,669,Sales,23,3,Life Sciences,1,1287,3,Female,88,4,5,Manager,4,Married,15124,24572,6,Y,No,21,3,3,80,0,3,3,3,2,0,0,2
47,Yes,Travel_Rarely,1472,Research & Development,2,5,Life Sciences,1,1288,2,Female,94,3,1,Research Director,1,Single,15112,15029,3,Y,No,12,3,3,80,0,10,3,3,0,0,0,0
59,No,Non-Travel,880,Sales,16,1,Medical,1,1289,1,Female,67,3,4,Sales Representative,4,Divorced,4059,20543,7,Y,No,11,3,3,80,0,33,4,1,17,9,3,3
54,No,Travel_Rarely,1027,Sales,17,3,Life Sciences,1,1290,4,Male,67,3,4,Manager,3,Single,14227,22858,9,Y,No,15,4,4,80,1,3,3,3,2,2,0,1
54,No,Non-Travel,216,Research & Development,10,1,Other,1,1291,4,Male,50,3,3,Laboratory Technician,3,Married,6690,17755,7,Y,No,23,4,3,80,2,24,4,2,6,6,3,6
59,No,Travel_Frequently,458,Sales,18,2,Life Sciences,1,1292,2,Male,52,3,4,Sales Representative,3,Married,19999,13265,0,Y,No,13,3,4,80,1,6,2,3,0,0,0,0
54,No,Travel_Rarely,1292,Research & Development,12,3,Life Sciences,1,1293,4,Male,75,3,2,Healthcare Representative,4,Married,11106,15395,7,Y,No,21,3,1,80,0,19,2,2,2,1,1,2
52,No,Non-Travel,1479,Research & Development,8,3,Medical,1,1294,2,Female,98,3,5,Healthcare Representative,2,Married,5110,23223,9,Y,No,22,3,4,80,0,31,3,2,19,8,4,3
40,No,Non-Travel,216,Research & Development,27,2,Life Sciences,1,1295,3,Female,59,2,3,Healthcare Representative,4,Married,10103,16149,2,Y,No,17,3,4,80,0,23,5,3,19,1,0,15
23,No,Travel_Rarely,899,Sales,26,3,Life Sciences,1,1296,2,Female,69,4,1,Sales Representative,2,Single,13887,18415,4,Y,No,11,4,3,80,2,19,2,3,2,1,0,0
21,Yes,Travel_Rarely,424,Sales,3,1,Life Sciences,1,1297,1,Male,99,4,4,Sales Representative,3,Single,16802,8494,9,Y,Yes,19,3,4,80,0,20,0,2,5,3,2,3
35,No,Travel_Rarely,143,Sales,27,2,Medical,1,1298,1,Male,98,3,2,Sales Representative,4,Married,2534,11528,7,Y,No,24,3,3,80,1,14,2,3,0,0,0,0
26,Yes,Travel_Frequently,1244,Research & Development,20,5,Medical,1,1299,2,Male,71,3,2,Research Director,4,Married,18557,12977,5,Y,Yes,12,3,4,80,0,7,3,3,0,0,0,0
46,No,Travel_Rarely,675,Research & Development,24,5,Marketing,1,1300,1,Male,47,3,2,Manufacturing Director,2,Married,16480,20882,3,Y,No,18,3,1,80,0,40,4,3,39,18,15,16
30,Yes,Travel_Rarely,542,Sales,3,3,Marketing,1,1301,1,Male,88,4,1,Sales Executive,3,Married,15022,18733,3,Y,No,20,3,1,80,1,13,3,3,13,6,3,6
34,No,Travel_Rarely,1314,Human Resources,6,3,Medical,1,1302,1,Female,42,3,2,Human Resources,1,Married,17039,8571,3,Y,No,14,3,4,80,0,25,5,3,9,8,8,8
49,No,Travel_Rarely,386,Sales,2,4,Life Sciences,1,1303,1,Female,50,3,3,Sales Representative,2,Married,19999,9629,5,Y,No,16,3,4,80,0,32,4,4,18,7,0,15
39,No,Travel_Rarely,205,Research & Development,3,1,Life Sciences,1,1304,1,Male,97,3,1,Manufacturing Director,4,Single,3431,8234,6,Y,Yes,19,4,3,80,2,35,2,2,22,5,0,16
21,No,Non-Travel,670,Research & Development,17,4,Marketing,1,1305,3,Male,90,3,2,Healthcare Representative,3,Married,16066,24636,4,Y,No,17,3,4,80,0,33,3,2,20,0,0,5
22,Yes,Travel_Rarely,558,Research & Development,9,5,Life Sciences,1,1306,4,Male,67,3,1,Research Director,3,Divorced,14740,2272,9,Y,Yes,25,4,3,80,1,9,3,2,0,0,0,0
54,No,Travel_Rarely,412,Research & Development,4,1,Life Sciences,1,1307,1,Male,69,3,2,Research Director,3,Divorced,4174,24000,7,Y,No,18,3,4,80,0,3,6,3,2,1,0,2
58,Yes,Travel_Rarely,1290,Research & Development,22,2,Marketing,1,1308,1,Female,56,3,3,Research Director,2,Married,4538,22661,6,Y,Yes,25,3,3,80,3,18,1,3,13,11,8,3
30,No,Travel_Frequently,508,Research & Development,23,5,Medical,1,1309,3,Male,87,3,3,Laboratory Technician,1,Married,3680,8331,7,Y,Yes,17,3,2,80,1,22,1,3,6,3,3,6
51,No,Non-Travel,946,Research & Development,2,3,Life Sciences,1,1310,1,Male,95,3,4,Manufacturing Director,3,Divorced,7724,23418,3,Y,No,12,3,3,80,0,40,1,2,37,18,4,3
39,No,Travel_Rarely,682,Sales,24,1,Life Sciences,1,1311,4,Male,72,3,2,Sales Representative,4,Married,4280,13752,7,Y,No,19,3,4,80,2,17,3,3,13,5,3,7
40,Yes,Travel_Rarely,1183,Research & Development,28,2,Human Resources,1,1312,1,Female,49,2,1,Healthcare Representative,4,Single,14050,2121,5,Y,Yes,25,4,3,80,0,40,1,3,33,18,15,17
20,No,Travel_Rarely,820,Research & Development,9,3,Technical Degree,1,1313,2,Male,64,3,4,Research Scientist,3,Single,18281,16415,2,Y,No,11,4,4,80,0,16,3,2,2,1,1,0
59,No,Travel_Frequently,698,Research & Development,14,3,Marketing,1,1314,1,Male,84,2,3,Research Scientist,1,Married,6868,16504,7,Y,No,24,3,4,80,1,40,4,3,24,7,1,17
51,No,Travel_Rarely,1376,Research & Development,26,4,Medical,1,1315,2,Male,69,4,2,Healthcare Representative,3,Divorced,18557,10339,6,Y,No,12,3,3,80,1,14,2,4,4,0,0,0
49,No,Travel_Rarely,1345,Research & Development,11,5,Medical,1,1316,4,Female,75,3,3,Research Scientist,4,Married,5384,10606,9,Y,No,13,3,3,80,1,40,3,3,39,12,1,17
38,No,Travel_Rarely,1285,Research & Development,2,2,Other,1,1317,1,Female,71,3,4,Manufacturing Director,2,Single,16333,5724,4,Y,No,13,3,3,80,1,1,5,2,1,0,0,1
38,Yes,Travel_Rarely,288,Research & Development,21,3,Other,1,1318,4,Male,47,3,3,Manufacturing Director,3,Single,19999,25381,3,Y,Yes,24,3,3,80,1,19,3,3,9,1,1,6
28,No,Travel_Rarely,997,Sales,2,3,Life Sciences,1,1319,2,Female,44,2,2,Manager,4,Married,8503,25251,0,Y,No,20,3,1,80,3,29,1,2,19,17,15,9
56,No,Travel_Rarely,565,Sales,27,3,Marketing,1,1320,4,Female,95,3,3,Sales Representative,3,Divorced,19999,15635,9,Y,Yes,14,3,4,80,1,12,2,3,7,4,4,6
21,No,Travel_Rarely,431,Sales,5,2,Life Sciences,1,1321,1,Female,42,4,1,Manager,2,Married,5196,8015,2,Y,Yes,15,3,3,80,1,15,3,2,8,5,0,2
18,No,Non-Travel,450,Sales,7,5,Life Sciences,1,1322,1,Female,86,2,2,Sales Representative,3,Married,17743,2425,1,Y,No,16,3,4,80,0,39,1,4,38,13,2,17
45,Yes,Travel_Frequently,601,Research & Development,22,4,Medical,1,1323,3,Female,38,3,2,Manufacturing Director,1,Single,1369,3811,7,Y,No,11,3,3,80,1,21,3,1,7,2,2,4
41,Yes,Travel_Rarely,591,Sales,4,3,Life Sciences,1,1324,1,Male,95,3,1,Manager,1,Divorced,10110,2410,7,Y,No,24,3,3,80,1,19,6,2,11,6,5,9
52,No,Travel_Rarely,1106,Human Resources,14,3,Human Resources,1,1325,4,Female,45,3,1,Human Resources,4,Divorced,10046,24722,4,Y,Yes,23,4,3,80,3,14,3,4,0,0,0,0
30,Yes,Travel_Rarely,381,Research & Development,2,2,Life Sciences,1,1326,2,Male,31,4,1,Manufacturing Director,2,Single,2745,16677,4,Y,Yes,18,3,4,80,0,29,2,3,22,17,10,13
51,No,Travel_Rarely,956,Sales,23,3,Medical,1,1327,3,Female,45,3,3,Sales Executive,2,Married,19481,5645,3,Y,No,16,3,2,80,1,28,2,3,13,4,1,10
28,No,Travel_Rarely,1289,Research & Development,12,3,Technical Degree,1,1328,1,Male,30,3,3,Research Scientist,3,Single,19999,8192,0,Y,No,20,3,4,80,3,19,5,1,6,5,0,6
53,No,Non-Travel,1106,Research & Development,10,3,Technical Degree,1,1329,3,Female,55,2,5,Laboratory Technician,4,Single,4082,5011,0,Y,No,19,3,3,80,0,14,4,3,0,0,0,0
34,No,Travel_Rarely,499,Research & Development,25,5,Life Sciences,1,1330,3,Female,73,2,2,Laboratory Technician,4,Single,8082,9886,5,Y,No,15,3,4,80,1,29,2,4,10,3,3,10
52,Yes,Non-Travel,1193,Research & Development,1,3,Life Sciences,1,1331,4,Male,34,2,2,Manufacturing Director,1,Single,4343,10433,3,Y,No,17,3,4,80,3,12,2,3,0,0,0,0
35,No,Non-Travel,529,Research & Development,19,3,Medical,1,1332,2,Female,50,3,4,Research Director,3,Married,19999,17442,3,Y,No,21,3,4,80,1,8,3,3,0,0,0,0
57,Yes,Travel_Rarely,476,Sales,23,4,Life Sciences,1,1333,4,Male,64,3,1,Sales Representative,3,Married,10128,16304,2,Y,No,14,3,3,80,1,11,2,4,11,0,0,9
39,No,Travel_Rarely,1117,Human Resources,16,2,Other,1,1334,4,Female,83,1,3,Manager,3,Married,8331,25941,8,Y,No,16,3,3,80,0,7,1,3,2,2,0,2
41,No,Travel_Rarely,733,Human Resources,15,3,Technical Degree,1,1335,4,Male,79,4,3,Manager,3,Married,11158,12018,2,Y,No,16,3,4,80,1,9,2,3,2,1,1,2
36,No,Travel_Rarely,1090,Research & Development,14,3,Life Sciences,1,1336,3,Male,73,3,1,Research Director,1,Single,6991,9668,7,Y,No,23,3,3,80,0,32,2,3,13,9,2,9
54,No,Travel_Rarely,798,Sales,9,3,Life Sciences,1,1337,2,Female,33,2,4,Manager,4,Single,2791,4722,1,Y,No,14,3,4,80,0,17,2,2,0,0,0,0
56,No,Travel_Frequently,1029,Research & Development,29,4,Life Sciences,1,1338,1,Male,71,1,3,Research Director,3,Married,10963,23051,3,Y,No,16,3,4,80,1,21,1,3,4,0,0,0
38,No,Travel_Rarely,179,Sales,21,3,Technical Degree,1,1339,4,Female,70,1,1,Sales Executive,2,Married,5996,16205,0,Y,No,18,3,3,80,0,17,0,4,1,0,0,1
25,No,Non-Travel,589,Sales,23,4,Life Sciences,1,1340,4,Male,65,2,1,Sales Representative,3,Single,12912,14304,4,Y,Yes,21,3,3,80,2,25,3,3,10,5,0,2
45,Yes,Travel_Rarely,1295,Sales,15,3,Medical,1,1341,1,Male,53,3,1,Sales Executive,2,Divorced,5397,17312,1,Y,No,15,3,2,80,1,25,3,4,13,1,0,12
22,No,Travel_Rarely,1163,Research & Development,26,3,Medical,1,1342,2,Male,34,4,2,Laboratory Technician,3,Married,4517,3303,0,Y,No,12,3,2,80,1,19,1,3,16,3,1,1
34,Yes,Non-Travel,668,Research & Development,7,4,Medical,1,1343,4,Male,86,4,2,Research Scientist,1,Divorced,10016,18647,0,Y,No,19,3,4,80,0,6,5,4,3,2,2,0
54,No,Travel_Rarely,1052,Research & Development,4,2,Life Sciences,1,1344,1,Male,96,4,2,Laboratory Technician,2,Married,15559,11853,1,Y,No,21,3,4,80,0,13,2,4,0,0,0,0
53,No,Travel_Rarely,1415,Research & Development,21,2,Life Sciences,1,1345,1,Male,40,3,2,Manufacturing Director,4,Single,7133,22874,4,Y,Yes,14,4,1,80,0,4,0,3,0,0,0,0
36,Yes,Travel_Rarely,659,Research & Development,18,3,Human Resources,1,1346,4,Male,74,3,4,Healthcare Representative,4,Married,15745,17117,8,Y,No,14,3,4,80,0,22,1,3,7,4,0,4
44,No,Travel_Rarely,272,Research & Development,8,2,Technical Degree,1,1347,4,Male,51,4,2,Research Director,2,Single,19999,21913,5,Y,No,21,3,1,80,2,40,3,3,31,7,3,17
51,No,Travel_Rarely,743,Research & Development,12,1,Marketing,1,1348,4,Female,40,3,1,Laboratory Technician,3,Married,4716,3971,3,Y,No,17,3,3,80,1,15,1,3,2,1,0,2
28,No,Non-Travel,393,Human Resources,15,3,Life Sciences,1,1349,1,Female,67,3,2,Human Resources,3,Single,19999,22530,2,Y,No,20,3,1,80,2,16,0,3,3,2,0,1
29,No,Travel_Rarely,682,Sales,15,3,Life Sciences,1,1350,2,Male,88,3,2,Sales Representative,3,Divorced,13917,5129,7,Y,Yes,24,3,4,80,1,13,3,3,0,0,0,0
38,Yes,Non-Travel,523,Research & Development,17,3,Medical,1,1351,3,Female,33,3,2,Healthcare Representative,2,Single,11551,5342,2,Y,Yes,20,3,4,80,1,29,3,3,11,11,3,7
28,No,Travel_Rarely,206,Research & Development,2,5,Life Sciences,1,1352,3,Male,96,3,2,Manufacturing Director,4,Divorced,4028,22351,0,Y,No,16,3,3,80,1,16,4,3,14,10,9,5
56,No,Travel_Rarely,667,Research & Development,12,3,Technical Degree,1,1353,2,Female,39,4,1,Manufacturing Director,2,Divorced,1970,12477,3,Y,No,24,3,3,80,0,28,4,3,12,2,0,9
45,No,Travel_Rarely,981,Research & Development,3,4,Medical,1,1354,4,Female,48,2,3,Research Director,4,Married,19999,10808,4,Y,No,14,3,3,80,1,36,5,2,23,14,3,8
22,No,Travel_Rarely,976,Research & Development,7,2,Life Sciences,1,1355,4,Female,57,2,5,Healthcare Representative,3,Married,13632,5646,4,Y,No,16,3,4,80,0,17,0,3,8,7,6,8
34,No,Travel_Rarely,349,Research & Development,6,3,Technical Degree,1,1356,2,Male,46,3,2,Research Director,4,Married,4621,24083,4,Y,No,13,3,2,80,1,12,0,4,0,0,0,0
37,No,Travel_Rarely,1028,Human Resources,14,4,Human Resources,1,1357,1,Female,53,2,2,Human Resources,2,Divorced,15203,4800,7,Y,No,17,4,3,80,0,7,6,3,4,3,2,2
58,No,Travel_Rarely,410,Research & Development,23,3,Life Sciences,1,1358,1,Male,30,3,2,Research Scientist,4,Married,18462,18313,7,Y,No,16,3,4,80,1,23,3,2,13,1,1,5
29,No,Travel_Rarely,1498,Sales,27,4,Medical,1,1359,3,Female,34,3,3,Sales Executive,1,Divorced,15975,4626,3,Y,No,13,3,3,80,0,25,3,3,11,10,0,1
23,No,Travel_Rarely,1231,Research & Development,5,3,Life Sciences,1,1360,1,Male,61,3,2,Laboratory Technician,4,Married,15491,19299,8,Y,No,11,3,1,80,0,23,1,4,9,4,3,8
34,No,Travel_Rarely,416,Human Resources,4,1,Life Sciences,1,1361,3,Female,82,3,4,Manager,2,Divorced,19999,5602,0,Y,No,22,4,3,80,1,15,1,3,14,0,0,1
36,No,Travel_Rarely,710,Sales,15,3,Life Sciences,1,1362,3,Female,86,3,2,Manager,3,Married,5244,18672,4,Y,Yes,20,3,4,80,0,22,1,3,12,12,6,2
43,No,Travel_Frequently,1046,Research & Development,7,3,Medical,1,1363,4,Female,72,3,2,Manufacturing Director,1,Married,18361,18943,4,Y,No,15,4,4,80,0,26,2,2,25,18,5,17
49,No,Travel_Rarely,640,Research & Development,3,4,Human Resources,1,1364,2,Male,68,3,3,Laboratory Technician,1,Divorced,18856,5119,4,Y,Yes,20,3,1,80,0,14,1,3,10,7,0,1
23,No,Travel_Rarely,173,Research & Development,13,2,Medical,1,1365,3,Female,63,3,5,Healthcare Representative,3,Divorced,19999,17613,7,Y,Yes,12,3,3,80,0,30,2,3,18,2,0,4
53,No,Travel_Rarely,479,Sales,10,5,Life Sciences,1,1366,4,Male,34,3,3,Sales Representative,3,Married,19999,4631,8,Y,No,17,3,3,80,2,3,3,2,3,0,0,1
55,No,Travel_Rarely,1310,Research & Development,23,5,Medical,1,1367,3,Female,47,3,1,Manufacturing Director,3,Single,14990,2193,2,Y,No,23,3,2,80,1,20,0,2,14,3,1,11
28,No,Travel_Rarely,235,Human Resources,2,2,Life Sciences,1,1368,4,Male,33,3,2,Human Resources,2,Married,19999,10401,8,Y,No,17,3,3,80,2,33,1,4,27,18,1,3
50,No,Travel_Rarely,1299,Sales,12,3,Technical Degree,1,1369,3,Male,99,3,2,Sales Representative,2,Divorced,11905,24192,7,Y,No,14,3,2,80,0,15,2,3,6,0,0,6
41,No,Travel_Rarely,494,Sales,28,4,Medical,1,1370,4,Male,40,3,2,Sales Executive,4,Married,16388,12396,2,Y,No,16,3,2,80,0,23,0,2,18,16,15,10
40,No,Travel_Rarely,1189,Human Resources,24,5,Life Sciences,1,1371,2,Male,76,3,3,Human Resources,4,Divorced,3848,8369,1,Y,No,11,3,4,80,1,35,1,3,16,15,4,4
32,Yes,Travel_Rarely,1097,Sales,28,3,Life Sciences,1,1372,3,Male,60,2,3,Sales Representative,2,Single,17117,11557,3,Y,No,12,3,3,80,0,11,2,3,0,0,0,0
44,No,Travel_Rarely,516,Research & Development,22,3,Marketing,1,1373,3,Male,42,3,3,Research Director,3,Married,9889,16824,1,Y,No,25,3,4,80,0,22,2,2,10,6,0,5
28,Yes,Travel_Rarely,504,Research & Development,12,3,Life Sciences,1,1374,4,Male,52,4,5,Laboratory Technician,4,Married,5926,21168,3,Y,No,16,3,3,80,1,10,3,3,0,0,0,0
34,No,Travel_Rarely,1238,Sales,19,3,Marketing,1,1375,2,Female,94,3,2,Sales Executive,4,Divorced,19439,3528,4,Y,No,12,3,3,80,1,40,1,2,35,5,0,12
31,No,Non-Travel,166,Research & Development,19,2,Life Sciences,1,1376,1,Female,97,1,4,Research Scientist,1,Single,19999,3996,1,Y,No,22,3,2,80,0,21,3,3,20,6,5,9
44,No,Travel_Rarely,967,Research & Development,21,4,Life Sciences,1,1377,3,Male,59,1,3,Manufacturing Director,4,Divorced,14337,5117,7,Y,No,22,3,2,80,0,15,4,3,0,0,0,0
35,Yes,Travel_Rarely,502,Research & Development,3,1,Medical,1,1378,2,Male,60,2,2,Healthcare Representative,2,Married,8192,15833,0,Y,No,21,3,4,80,1,1,3,3,0,0,0,0
45,No,Non-Travel,391,Research & Development,6,1,Human Resources,1,1379,3,Male,76,2,3,Manufacturing Director,4,Single,2758,25535,2,Y,No,14,3,4,80,0,28,0,3,10,7,5,7
21,No,Travel_Rarely,1440,Research & Development,2,3,Human Resources,1,1380,4,Male,45,3,1,Laboratory Technician,2,Single,14888,8907,6,Y,No,14,3,2,80,2,10,2,2,5,1,1,0
24,No,Travel_Rarely,1214,Sales,24,3,Life Sciences,1,1381,4,Female,72,3,3,Sales Representative,3,Single,9822,17779,9,Y,No,20,3,4,80,2,0,3,3,0,0,0,0
52,Yes,Travel_Rarely,860,Research & Development,13,3,Life Sciences,1,1382,2,Female,32,3,2,Research Director,3,Married,19999,24540,0,Y,Yes,19,3,4,80,2,19,6,3,9,1,1,3
26,Yes,Travel_Rarely,945,Human Resources,27,3,Life Sciences,1,1383,1,Male,41,1,2,Human Resources,3,Single,3393,21071,1,Y,Yes,25,3,1,80,0,23,5,3,6,3,0,3
25,No,Travel_Rarely,762,Sales,28,3,Medical,1,1384,3,Male,40,3,3,Sales Executive,3,Single,10087,8612,2,Y,No,20,4,2,80,0,9,2,2,0,0,0,0
34,No,Travel_Rarely,458,Research & Development,27,2,Medical,1,1385,3,Male,45,2,3,Laboratory Technician,4,Divorced,19999,7033,1,Y,No,17,3,2,80,2,36,3,3,19,18,2,11
34,No,Travel_Rarely,979,Research & Development,9,2,Technical Degree,1,1386,3,Female,58,3,1,Research Director,3,Single,9059,6487,1,Y,No,24,3,4,80,0,28,5,3,28,18,15,14
50,No,Travel_Rarely,1099,Research & Development,13,5,Human Resources,1,1387,4,Female,50,2,1,Healthcare Representative,1,Single,10235,9233,5,Y,No,17,3,2,80,0,35,4,3,17,12,8,9
49,No,Travel_Rarely,853,Sales,23,3,Life Sciences,1,1388,3,Male,87,3,2,Sales Representative,1,Married,10066,16922,6,Y,No,22,3,2,80,0,35,2,3,20,14,7,10
25,No,Non-Travel,850,Human Resources,14,3,Medical,1,1389,1,Male,72,3,2,Manager,3,Married,7995,9318,5,Y,Yes,21,3,3,80,0,8,2,3,2,2,2,0
36,Yes,Travel_Rarely,466,Research & Development,19,3,Technical Degree,1,1390,4,Female,34,2,4,Manufacturing Director,4,Married,19999,21404,5,Y,Yes,11,4,3,80,1,17,1,3,3,1,0,2
55,Yes,Travel_Rarely,368,Sales,11,5,Marketing,1,1391,1,Female,81,3,4,Manager,4,Married,9945,13499,8,Y,No,21,4,4,80,2,2,2,2,2,0,0,1
20,Yes,Travel_Rarely,507,Sales,14,2,Life Sciences,1,1392,1,Male,42,2,2,Manager,2,Divorced,15832,8956,7,Y,No,15,3,3,80,1,26,3,3,18,7,3,12
22,No,Non-Travel,240,Sales,16,3,Life Sciences,1,1393,4,Male,41,3,3,Sales Executive,3,Married,19999,12952,7,Y,No,13,3,3,80,1,32,5,3,31,15,6,17
30,No,Non-Travel,1290,Research & Development,10,4,Medical,1,1394,3,Male,30,3,2,Research Director,2,Single,3224,8098,5,Y,Yes,13,3,4,80,0,32,4,1,16,2,1,7
48,No,Travel_Rarely,767,Research & Development,20,3,Life Sciences,1,1395,3,Male,37,4,3,Manufacturing Director,4,Single,18200,3920,4,Y,Yes,16,3,2,80,1,34,1,3,25,12,5,17
33,Yes,Non-Travel,1231,Research & Development,16,1,Life Sciences,1,1396,2,Male,45,3,1,Healthcare Representative,2,Married,5688,25030,8,Y,No,14,3,2,80,0,17,3,3,12,11,2,4
49,No,Travel_Rarely,1274,Research & Development,28,3,Life Sciences,1,1397,1,Male,44,2,2,Research Director,3,Married,3830,17531,1,Y,Yes,18,3,4,80,0,10,2,2,6,2,2,0
39,No,Travel_Rarely,286,Sales,26,1,Medical,1,1398,2,Male,48,4,3,Sales Representative,3,Married,12763,3119,6,Y,No,24,3,4,80,0,14,3,3,7,4,3,5
46,No,Travel_Rarely,884,Research & Development,2,3,Life Sciences,1,1399,3,Male,54,3,1,Healthcare Representative,4,Married,13167,2879,5,Y,Yes,14,3,3,80,1,7,3,4,0,0,0,0
39,No,Non-Travel,972,Research & Development,25,4,Life Sciences,1,1400,2,Female,60,3,3,Laboratory Technician,1,Married,15472,14416,6,Y,No,18,3,2,80,0,4,2,3,0,0,0,0
60,No,Travel_Rarely,804,Sales,16,2,Life Sciences,1,1401,3,Male,31,4,3,Manager,2,Single,19999,20278,3,Y,No,24,3,4,80,3,26,2,3,15,1,0,9
20,Yes,Travel_Rarely,1008,Sales,14,4,Marketing,1,1402,4,Male,88,3,2,Sales Representative,3,Single,6113,7280,8,Y,Yes,22,3,3,80,3,13,1,2,7,0,0,4
27,No,Travel_Rarely,302,Sales,21,1,Technical Degree,1,1403,3,Male,60,3,2,Sales Representative,3,Married,1763,9330,6,Y,No,25,3,4,80,0,22,0,4,10,7,1,8
59,No,Travel_Rarely,719,Research & Development,28,4,Medical,1,1404,4,Male,97,4,4,Research Director,1,Married,19999,17677,1,Y,No,22,3,4,80,0,22,4,3,10,8,4,5
38,No,Travel_Rarely,321,Research & Development,18,3,Medical,1,1405,4,Female,97,3,3,Research Scientist,3,Married,8257,8695,3,Y,Yes,14,3,2,80,1,20,0,2,4,0,0,3
