date,category,sales_amount,units_sold,profit,is_promotion,day_of_week,month,quarter,year
2024-10-19,Home & Garden,68456.15,1312,29390.61,False,5,10,4,2024
2024-10-20,Home & Garden,74948.12,1437,32177.84,False,6,10,4,2024
2024-10-21,Home & Garden,64251.19,1232,27585.28,False,0,10,4,2024
2024-10-22,Home & Garden,60978.96,1169,26180.39,False,1,10,4,2024
2024-10-23,Home & Garden,61436.35,1178,26376.77,False,2,10,4,2024
2024-10-24,Home & Garden,59776.18,1146,25664.0,False,3,10,4,2024
2024-10-25,Home & Garden,61629.85,1182,26459.84,False,4,10,4,2024
2024-10-26,Home & Garden,68620.82,1316,29461.31,False,5,10,4,2024
2024-10-27,Home & Garden,66187.43,1269,28416.57,False,6,10,4,2024
2024-10-28,Home & Garden,58300.48,1118,25030.43,False,0,10,4,2024
2024-10-29,Home & Garden,60662.56,1163,26044.55,False,1,10,4,2024
2024-10-30,Home & Garden,58535.41,1122,25131.29,False,2,10,4,2024
2024-10-31,Home & Garden,60398.42,1158,25931.15,False,3,10,4,2024
2024-11-01,Home & Garden,58534.81,1122,25131.04,False,4,11,4,2024
2024-11-02,Home & Garden,68075.21,1305,29227.06,False,5,11,4,2024
2024-11-03,Home & Garden,70964.79,1361,30467.66,False,6,11,4,2024
2024-11-04,Home & Garden,60772.89,1165,26091.92,False,0,11,4,2024
2024-11-05,Home & Garden,60265.92,1155,25874.26,False,1,11,4,2024
2024-11-06,Home & Garden,61822.97,1185,26542.76,False,2,11,4,2024
2024-11-07,Home & Garden,61065.09,1171,26217.37,False,3,11,4,2024
2024-11-08,Home & Garden,62764.65,1203,26947.05,False,4,11,4,2024
2024-11-09,Home & Garden,75228.32,1442,32298.14,True,5,11,4,2024
2024-11-10,Home & Garden,68327.43,1310,29335.35,False,6,11,4,2024
2024-11-11,Home & Garden,57711.63,1106,24777.62,False,0,11,4,2024
2024-11-12,Home & Garden,59249.24,1136,25437.77,False,1,11,4,2024
2024-11-13,Home & Garden,61727.55,1183,26501.79,False,2,11,4,2024
2024-11-14,Home & Garden,62302.32,1194,26748.56,False,3,11,4,2024
2024-11-15,Home & Garden,61664.11,1182,26474.55,False,4,11,4,2024
2024-11-16,Home & Garden,65667.68,1259,28193.43,False,5,11,4,2024
2024-11-17,Home & Garden,70820.38,1358,30405.66,False,6,11,4,2024
2024-11-18,Home & Garden,56557.1,1084,24281.94,False,0,11,4,2024
2024-11-19,Home & Garden,61463.81,1178,26388.56,False,1,11,4,2024
2024-11-20,Home & Garden,59167.9,1134,25402.84,False,2,11,4,2024
2024-11-21,Home & Garden,61079.13,1171,26223.4,False,3,11,4,2024
2024-11-22,Home & Garden,57402.8,1101,24645.02,False,4,11,4,2024
2024-11-23,Home & Garden,70866.41,1359,30425.42,False,5,11,4,2024
2024-11-24,Home & Garden,66110.58,1267,28383.58,False,6,11,4,2024
2024-11-25,Home & Garden,58569.9,1123,25146.1,False,0,11,4,2024
2024-11-26,Home & Garden,57971.25,1111,24889.08,False,1,11,4,2024
2024-11-27,Home & Garden,56606.86,1085,24303.3,False,2,11,4,2024
2024-11-28,Home & Garden,59933.54,1149,25731.56,False,3,11,4,2024
2024-11-29,Home & Garden,63015.25,1208,27054.65,False,4,11,4,2024
2024-11-30,Home & Garden,73532.81,1410,31570.2,False,5,11,4,2024
2024-12-01,Home & Garden,68913.13,1321,29586.81,False,6,12,4,2024
2024-12-02,Home & Garden,61789.64,1185,26528.45,False,0,12,4,2024
2024-12-03,Home & Garden,60206.74,1154,25848.85,False,1,12,4,2024
2024-12-04,Home & Garden,60698.46,1164,26059.97,False,2,12,4,2024
2024-12-05,Home & Garden,59198.25,1135,25415.87,False,3,12,4,2024
2024-12-06,Home & Garden,60181.06,1154,25837.83,False,4,12,4,2024
2024-12-07,Home & Garden,69792.54,1338,29964.37,False,5,12,4,2024
2024-12-08,Home & Garden,67807.03,1300,29111.92,False,6,12,4,2024
2024-12-09,Home & Garden,59750.9,1146,25653.15,False,0,12,4,2024
2024-12-10,Home & Garden,59809.74,1147,25678.41,False,1,12,4,2024
2024-12-11,Home & Garden,61429.17,1178,26373.69,False,2,12,4,2024
2024-12-12,Home & Garden,58051.72,1113,24923.63,False,3,12,4,2024
2024-12-13,Home & Garden,59908.93,1149,25720.99,False,4,12,4,2024
2024-12-14,Home & Garden,72481.93,1390,31119.02,False,5,12,4,2024
2024-12-15,Home & Garden,71176.52,1365,30558.56,False,6,12,4,2024
2024-12-16,Home & Garden,62536.92,1199,26849.28,False,0,12,4,2024
2024-12-17,Home & Garden,60192.38,1154,25842.69,False,1,12,4,2024
2024-12-18,Home & Garden,60768.42,1165,26090.0,False,2,12,4,2024
2024-12-19,Home & Garden,62039.09,1189,26635.55,False,3,12,4,2024
2024-12-20,Home & Garden,63090.2,1210,27086.82,False,4,12,4,2024
2024-12-21,Home & Garden,65867.33,1263,28279.14,False,5,12,4,2024
2024-12-22,Home & Garden,67071.2,1286,28796.01,False,6,12,4,2024
2024-12-23,Home & Garden,68835.57,1320,29553.51,True,0,12,4,2024
2024-12-24,Home & Garden,66041.27,1266,28353.82,True,1,12,4,2024
2024-12-25,Home & Garden,59339.27,1138,25476.42,False,2,12,4,2024
2024-12-26,Home & Garden,58350.84,1119,25052.05,False,3,12,4,2024
2024-12-27,Home & Garden,59671.48,1144,25619.05,False,4,12,4,2024
2024-12-28,Home & Garden,67320.85,1291,28903.19,False,5,12,4,2024
2024-12-29,Home & Garden,73685.63,1413,31635.81,False,6,12,4,2024
2024-12-30,Home & Garden,66916.84,1283,28729.73,True,0,12,4,2024
2024-12-31,Home & Garden,60836.83,1166,26119.37,False,1,12,4,2024
2022-01-01,Sports,11438.08,250,5535.32,False,5,1,1,2022
2022-01-02,Sports,10162.93,222,4918.23,False,6,1,1,2022
2022-01-03,Sports,9556.24,209,4624.63,False,0,1,1,2022
2022-01-04,Sports,11066.48,242,5355.49,False,1,1,1,2022
2022-01-05,Sports,7542.52,165,3650.11,False,2,1,1,2022
2022-01-06,Sports,7917.36,173,3831.51,False,3,1,1,2022
2022-01-07,Sports,6526.97,143,3158.65,False,4,1,1,2022
2022-01-08,Sports,10289.48,225,4979.47,False,5,1,1,2022
2022-01-09,Sports,13399.68,293,6484.61,False,6,1,1,2022
2022-01-10,Sports,9699.04,212,4693.73,False,0,1,1,2022
2022-01-11,Sports,7840.55,172,3794.34,False,1,1,1,2022
2022-01-12,Sports,9302.09,204,4501.63,False,2,1,1,2022
2022-01-13,Sports,8812.18,193,4264.55,True,3,1,1,2022
2022-01-14,Sports,8472.62,185,4100.22,False,4,1,1,2022
2022-01-15,Sports,12550.16,275,6073.5,False,5,1,1,2022
2022-01-16,Sports,10165.88,222,4919.65,False,6,1,1,2022
2022-01-17,Sports,12355.81,270,5979.44,False,0,1,1,2022
2022-01-18,Sports,10565.86,231,5113.22,False,1,1,1,2022
2022-01-19,Sports,10922.21,239,5285.67,False,2,1,1,2022
2022-01-20,Sports,10447.02,229,5055.71,False,3,1,1,2022
2022-01-21,Sports,12237.65,268,5922.26,False,4,1,1,2022
2022-01-22,Sports,14031.04,307,6790.15,False,5,1,1,2022
2022-01-23,Sports,13442.51,294,6505.34,False,6,1,1,2022
2022-01-24,Sports,12239.8,268,5923.3,False,0,1,1,2022
2022-01-25,Sports,11111.42,243,5377.24,False,1,1,1,2022
2022-01-26,Sports,12434.36,272,6017.46,False,2,1,1,2022
2022-01-27,Sports,11143.72,244,5392.87,False,3,1,1,2022
2022-01-28,Sports,11806.8,258,5713.76,False,4,1,1,2022
2022-01-29,Sports,13272.61,290,6423.12,False,5,1,1,2022
2022-01-30,Sports,13120.39,287,6349.45,False,6,1,1,2022
2022-01-31,Sports,11065.59,242,5355.06,False,0,1,1,2022
2022-02-01,Sports,13040.8,285,6310.94,False,1,2,1,2022
2022-02-02,Sports,14515.11,318,7024.41,False,2,2,1,2022
2022-02-03,Sports,14418.82,316,6977.81,False,3,2,1,2022
2022-02-04,Sports,10662.75,233,5160.11,False,4,2,1,2022
2022-02-05,Sports,16785.81,367,8123.29,False,5,2,1,2022
2022-02-06,Sports,14364.29,314,6951.42,False,6,2,1,2022
2022-02-07,Sports,14026.37,307,6787.89,False,0,2,1,2022
2022-02-08,Sports,11748.28,257,5685.44,False,1,2,1,2022
2022-02-09,Sports,13559.57,297,6561.99,False,2,2,1,2022
2022-02-10,Sports,13969.68,306,6760.46,False,3,2,1,2022
2022-02-11,Sports,11228.77,246,5434.03,False,4,2,1,2022
2022-02-12,Sports,16776.11,367,8118.59,False,5,2,1,2022
2022-02-13,Sports,18115.72,396,8766.88,False,6,2,1,2022
2022-02-14,Sports,13740.35,301,6649.47,False,0,2,1,2022
2022-02-15,Sports,16336.66,358,7905.93,False,1,2,1,2022
2022-02-16,Sports,13998.46,306,6774.38,False,2,2,1,2022
2022-02-17,Sports,15803.84,346,7648.08,False,3,2,1,2022
2022-02-18,Sports,11038.26,242,5341.83,False,4,2,1,2022
2022-02-19,Sports,20812.24,455,10071.83,False,5,2,1,2022
2022-02-20,Sports,19501.97,427,9437.74,False,6,2,1,2022
2022-02-21,Sports,14568.3,319,7050.15,False,0,2,1,2022
2022-02-22,Sports,12015.28,263,5814.65,False,1,2,1,2022
2022-02-23,Sports,15779.19,345,7636.15,False,2,2,1,2022
2022-02-24,Sports,13156.56,288,6366.96,False,3,2,1,2022
2022-02-25,Sports,16327.84,357,7901.66,False,4,2,1,2022
2022-02-26,Sports,20602.52,451,9970.34,True,5,2,1,2022
2022-02-27,Sports,16797.91,368,8129.14,False,6,2,1,2022
2022-02-28,Sports,17861.49,391,8643.85,False,0,2,1,2022
2022-03-01,Sports,17508.78,383,8473.16,False,1,3,1,2022
2022-03-02,Sports,17933.7,392,8678.8,False,2,3,1,2022
2022-03-03,Sports,16539.64,362,8004.16,False,3,3,1,2022
2022-03-04,Sports,14414.27,315,6975.61,False,4,3,1,2022
2022-03-05,Sports,20922.83,458,10125.35,False,5,3,1,2022
2022-03-06,Sports,19103.47,418,9244.89,False,6,3,1,2022
2022-03-07,Sports,14919.32,326,7220.02,False,0,3,1,2022
2022-03-08,Sports,19461.73,426,9418.27,False,1,3,1,2022
2022-03-09,Sports,20813.43,455,10072.41,False,2,3,1,2022
2022-03-10,Sports,17544.64,384,8490.51,False,3,3,1,2022
2022-03-11,Sports,21221.83,464,10270.05,False,4,3,1,2022
2022-03-12,Sports,20758.87,454,10046.0,False,5,3,1,2022
2022-03-13,Sports,20184.8,442,9768.19,False,6,3,1,2022
2022-03-14,Sports,17230.02,377,8338.26,False,0,3,1,2022
2022-03-15,Sports,21015.72,460,10170.3,False,1,3,1,2022
2022-03-16,Sports,17305.98,379,8375.02,False,2,3,1,2022
2022-03-17,Sports,19888.62,435,9624.85,False,3,3,1,2022
2022-03-18,Sports,17975.62,393,8699.08,False,4,3,1,2022
2022-03-19,Sports,21146.25,463,10233.47,False,5,3,1,2022
2022-03-20,Sports,25919.6,567,12543.47,True,6,3,1,2022
2022-03-21,Sports,18736.94,410,9067.51,False,0,3,1,2022
2022-03-22,Sports,18855.61,413,9124.94,False,1,3,1,2022
2022-03-23,Sports,21474.02,470,10392.09,False,2,3,1,2022
2022-03-24,Sports,22375.55,490,10828.37,False,3,3,1,2022
2022-03-25,Sports,21009.32,460,10167.2,False,4,3,1,2022
2022-03-26,Sports,22108.53,484,10699.15,False,5,3,1,2022
2022-03-27,Sports,22520.68,493,10898.61,False,6,3,1,2022
2022-03-28,Sports,20579.11,450,9959.01,False,0,3,1,2022
2022-03-29,Sports,21122.16,462,10221.81,False,1,3,1,2022
2022-03-30,Sports,19185.27,420,9284.48,False,2,3,1,2022
2022-03-31,Sports,22079.62,483,10685.16,False,3,3,1,2022
2022-04-01,Sports,21216.18,464,10267.31,False,4,4,2,2022
2022-04-02,Sports,21675.84,474,10489.76,False,5,4,2,2022
2022-04-03,Sports,23113.98,506,11185.73,False,6,4,2,2022
2022-04-04,Sports,20740.43,454,10037.08,False,0,4,2,2022
2022-04-05,Sports,21585.55,472,10446.06,False,1,4,2,2022
2022-04-06,Sports,24879.6,544,12040.18,False,2,4,2,2022
2022-04-07,Sports,24593.06,538,11901.51,True,3,4,2,2022
2022-04-08,Sports,20819.29,456,10075.24,False,4,4,2,2022
2022-04-09,Sports,26018.27,569,12591.22,False,5,4,2,2022
2022-04-10,Sports,25277.32,553,12232.65,False,6,4,2,2022
2022-04-11,Sports,23141.67,506,11199.13,False,0,4,2,2022
2022-04-12,Sports,23702.26,519,11470.42,False,1,4,2,2022
2022-04-13,Sports,24858.75,544,12030.09,False,2,4,2,2022
2022-04-14,Sports,23035.07,504,11147.54,False,3,4,2,2022
2022-04-15,Sports,25845.5,566,12507.61,False,4,4,2,2022
2022-04-16,Sports,28330.24,620,13710.07,False,5,4,2,2022
2022-04-17,Sports,25915.38,567,12541.43,False,6,4,2,2022
2022-04-18,Sports,27202.07,595,13164.11,False,0,4,2,2022
2022-04-19,Sports,24335.59,533,11776.91,False,1,4,2,2022
2022-04-20,Sports,22621.45,495,10947.37,False,2,4,2,2022
2022-04-21,Sports,26746.69,585,12943.73,False,3,4,2,2022
2022-04-22,Sports,27569.94,603,13342.14,False,4,4,2,2022
2022-04-23,Sports,27993.4,613,13547.06,False,5,4,2,2022
2022-04-24,Sports,27403.21,600,13261.45,False,6,4,2,2022
2022-04-25,Sports,24394.41,534,11805.38,False,0,4,2,2022
2022-04-26,Sports,25953.37,568,12559.82,False,1,4,2,2022
2022-04-27,Sports,26992.93,591,13062.9,False,2,4,2,2022
2022-04-28,Sports,25998.64,569,12581.72,False,3,4,2,2022
2022-04-29,Sports,25385.04,556,12284.78,False,4,4,2,2022
2022-04-30,Sports,31558.05,691,15272.13,False,5,4,2,2022
2022-05-01,Sports,28815.01,631,13944.67,False,6,5,2,2022
2022-05-02,Sports,27274.28,597,13199.06,False,0,5,2,2022
2022-05-03,Sports,25295.76,554,12241.57,False,1,5,2,2022
2022-05-04,Sports,29165.68,638,14114.37,True,2,5,2,2022
2022-05-05,Sports,25835.05,565,12502.56,False,3,5,2,2022
2022-05-06,Sports,26055.58,570,12609.28,False,4,5,2,2022
2022-05-07,Sports,29608.83,648,14328.83,False,5,5,2,2022
2022-05-08,Sports,32508.89,711,15732.28,False,6,5,2,2022
2022-05-09,Sports,25349.15,555,12267.41,False,0,5,2,2022
2022-05-10,Sports,25460.46,557,12321.28,False,1,5,2,2022
2022-05-11,Sports,30160.08,660,14595.6,False,2,5,2,2022
2022-05-12,Sports,28451.33,623,13768.67,False,3,5,2,2022
2022-05-13,Sports,23189.49,507,11222.27,False,4,5,2,2022
2022-05-14,Sports,30287.23,663,14657.14,False,5,5,2,2022
2022-05-15,Sports,28425.94,622,13756.39,False,6,5,2,2022
2022-05-16,Sports,25832.75,565,12501.44,False,0,5,2,2022
2022-05-17,Sports,22445.4,491,10862.18,False,1,5,2,2022
2022-05-18,Sports,27359.53,599,13240.31,False,2,5,2,2022
2022-05-19,Sports,25861.8,566,12515.5,False,3,5,2,2022
2022-05-20,Sports,27893.43,610,13498.69,False,4,5,2,2022
2022-05-21,Sports,29490.25,645,14271.45,False,5,5,2,2022
2022-05-22,Sports,32344.56,708,15652.76,False,6,5,2,2022
2022-05-23,Sports,27450.54,601,13284.35,False,0,5,2,2022
2022-05-24,Sports,30620.01,670,14818.18,False,1,5,2,2022
2022-05-25,Sports,30575.96,669,14796.86,False,2,5,2,2022
2022-05-26,Sports,29673.64,649,14360.2,False,3,5,2,2022
2022-05-27,Sports,27992.19,613,13546.48,False,4,5,2,2022
2022-05-28,Sports,36079.06,790,17460.02,False,5,5,2,2022
2022-05-29,Sports,30526.18,668,14772.77,False,6,5,2,2022
2022-05-30,Sports,26552.33,581,12849.68,False,0,5,2,2022
2022-05-31,Sports,28755.08,629,13915.67,False,1,5,2,2022
2022-06-01,Sports,32585.04,713,15769.13,False,2,6,2,2022
2022-06-02,Sports,28742.6,629,13909.63,False,3,6,2,2022
2022-06-03,Sports,28859.22,632,13966.07,False,4,6,2,2022
2022-06-04,Sports,34677.47,759,16781.74,True,5,6,2,2022
2022-06-05,Sports,35230.84,771,17049.54,False,6,6,2,2022
2022-06-06,Sports,30925.47,677,14966.0,False,0,6,2,2022
2022-06-07,Sports,30742.12,673,14877.27,False,1,6,2,2022
2022-06-08,Sports,28550.34,625,13816.59,False,2,6,2,2022
2022-06-09,Sports,28502.11,624,13793.25,False,3,6,2,2022
2022-06-10,Sports,27637.85,605,13375.0,False,4,6,2,2022
2022-06-11,Sports,34380.16,752,16637.86,False,5,6,2,2022
2022-06-12,Sports,32598.38,713,15775.59,False,6,6,2,2022
2022-06-13,Sports,28034.47,614,13566.94,False,0,6,2,2022
2022-06-14,Sports,29307.4,641,14182.96,False,1,6,2,2022
2022-06-15,Sports,29267.86,641,14163.82,False,2,6,2,2022
2022-06-16,Sports,29253.18,640,14156.72,False,3,6,2,2022
2022-06-17,Sports,30921.92,677,14964.29,False,4,6,2,2022
2022-06-18,Sports,34897.3,764,16888.12,False,5,6,2,2022
2022-06-19,Sports,34376.6,752,16636.14,False,6,6,2,2022
2022-06-20,Sports,30642.77,671,14829.19,False,0,6,2,2022
2022-06-21,Sports,28818.06,631,13946.15,False,1,6,2,2022
2022-06-22,Sports,30625.72,670,14820.94,False,2,6,2,2022
2022-06-23,Sports,33800.07,740,16357.13,True,3,6,2,2022
2022-06-24,Sports,28152.63,616,13624.12,False,4,6,2,2022
2022-06-25,Sports,36788.81,805,17803.5,False,5,6,2,2022
2022-06-26,Sports,33837.93,741,16375.45,False,6,6,2,2022
2022-06-27,Sports,30839.04,675,14924.18,False,0,6,2,2022
2022-06-28,Sports,32599.74,713,15776.25,False,1,6,2,2022
2022-06-29,Sports,32258.15,706,15610.94,False,2,6,2,2022
2022-06-30,Sports,30870.62,676,14939.46,False,3,6,2,2022
2022-07-01,Sports,30272.56,662,14650.04,False,4,7,3,2022
2022-07-02,Sports,37036.85,811,17923.53,False,5,7,3,2022
2022-07-03,Sports,36638.73,802,17730.87,False,6,7,3,2022
2022-07-04,Sports,29963.33,656,14500.39,False,0,7,3,2022
2022-07-05,Sports,29710.8,650,14378.18,False,1,7,3,2022
2022-07-06,Sports,27695.06,606,13402.69,False,2,7,3,2022
2022-07-07,Sports,31283.76,685,15139.39,False,3,7,3,2022
2022-07-08,Sports,30929.77,677,14968.08,False,4,7,3,2022
2022-07-09,Sports,37565.85,822,18179.53,False,5,7,3,2022
2022-07-10,Sports,36347.04,795,17589.71,False,6,7,3,2022
2022-07-11,Sports,33261.05,728,16096.28,False,0,7,3,2022
2022-07-12,Sports,30028.56,657,14531.96,False,1,7,3,2022
2022-07-13,Sports,32981.78,722,15961.13,False,2,7,3,2022
2022-07-14,Sports,30329.24,664,14677.47,False,3,7,3,2022
2022-07-15,Sports,32432.78,710,15695.45,False,4,7,3,2022
2022-07-16,Sports,33546.14,734,16234.25,False,5,7,3,2022
2022-07-17,Sports,36267.76,794,17551.34,False,6,7,3,2022
2022-07-18,Sports,28042.84,614,13570.99,False,0,7,3,2022
2022-07-19,Sports,30797.65,674,14904.15,False,1,7,3,2022
2022-07-20,Sports,31934.8,699,15454.46,False,2,7,3,2022
2022-07-21,Sports,30400.3,665,14711.85,False,3,7,3,2022
2022-07-22,Sports,29555.23,647,14302.89,False,4,7,3,2022
2022-07-23,Sports,37275.76,816,18039.15,False,5,7,3,2022
2022-07-24,Sports,35755.35,782,17303.37,False,6,7,3,2022
2022-07-25,Sports,30449.81,666,14735.81,False,0,7,3,2022
2022-07-26,Sports,31296.26,685,15145.44,False,1,7,3,2022
2022-07-27,Sports,35442.55,776,17151.99,False,2,7,3,2022
2022-07-28,Sports,33062.7,724,16000.29,False,3,7,3,2022
2022-07-29,Sports,33069.02,724,16003.35,False,4,7,3,2022
2022-07-30,Sports,36576.07,800,17700.54,False,5,7,3,2022
2022-07-31,Sports,36132.96,791,17486.11,False,6,7,3,2022
2022-08-01,Sports,27342.27,598,13231.96,False,0,8,3,2022
2022-08-02,Sports,30075.96,658,14554.89,False,1,8,3,2022
2022-08-03,Sports,30378.43,665,14701.27,False,2,8,3,2022
2022-08-04,Sports,28131.23,616,13613.77,False,3,8,3,2022
2022-08-05,Sports,29261.64,640,14160.81,False,4,8,3,2022
2022-08-06,Sports,32589.55,713,15771.32,False,5,8,3,2022
2022-08-07,Sports,35674.52,781,17264.25,False,6,8,3,2022
2022-08-08,Sports,32363.41,708,15661.88,False,0,8,3,2022
2022-08-09,Sports,32801.78,718,15874.02,False,1,8,3,2022
2022-08-10,Sports,31670.98,693,15326.78,False,2,8,3,2022
2022-08-11,Sports,29441.14,644,14247.68,False,3,8,3,2022
2022-08-12,Sports,27865.4,610,13485.12,False,4,8,3,2022
2022-08-13,Sports,32758.22,717,15852.94,False,5,8,3,2022
2022-08-14,Sports,33506.6,733,16215.11,False,6,8,3,2022
2022-08-15,Sports,29450.46,645,14252.19,False,0,8,3,2022
2022-08-16,Sports,30586.94,669,14802.18,False,1,8,3,2022
2022-08-17,Sports,29188.78,639,14125.55,False,2,8,3,2022
2022-08-18,Sports,31321.74,685,15157.77,False,3,8,3,2022
2022-08-19,Sports,30374.74,665,14699.48,False,4,8,3,2022
2022-08-20,Sports,35336.19,773,17100.52,False,5,8,3,2022
2022-08-21,Sports,37103.68,812,17955.87,False,6,8,3,2022
2022-08-22,Sports,28753.59,629,13914.95,False,0,8,3,2022
2022-08-23,Sports,31275.37,684,15135.33,False,1,8,3,2022
2022-08-24,Sports,30545.76,668,14782.25,False,2,8,3,2022
2022-08-25,Sports,29996.42,656,14516.4,False,3,8,3,2022
2022-08-26,Sports,34956.66,765,16916.85,True,4,8,3,2022
2022-08-27,Sports,36425.7,797,17627.77,False,5,8,3,2022
2022-08-28,Sports,33458.55,732,16191.86,False,6,8,3,2022
2022-08-29,Sports,30078.83,658,14556.28,False,0,8,3,2022
2022-08-30,Sports,30778.61,674,14894.93,False,1,8,3,2022
2022-08-31,Sports,29849.64,653,14445.37,False,2,8,3,2022
2022-09-01,Sports,31179.68,682,15089.03,False,3,9,3,2022
2022-09-02,Sports,30650.18,671,14832.78,False,4,9,3,2022
2022-09-03,Sports,37611.94,823,18201.84,False,5,9,3,2022
2022-09-04,Sports,32180.35,704,15573.29,False,6,9,3,2022
2022-09-05,Sports,29871.24,654,14455.82,False,0,9,3,2022
2022-09-06,Sports,28568.23,625,13825.25,False,1,9,3,2022
2022-09-07,Sports,30942.7,677,14974.34,False,2,9,3,2022
2022-09-08,Sports,27342.56,598,13232.1,False,3,9,3,2022
2022-09-09,Sports,30437.7,666,14729.95,False,4,9,3,2022
2022-09-10,Sports,33304.29,729,16117.2,False,5,9,3,2022
2022-09-11,Sports,33083.61,724,16010.41,False,6,9,3,2022
2022-09-12,Sports,27428.09,600,13273.49,False,0,9,3,2022
2022-09-13,Sports,28950.83,634,14010.4,False,1,9,3,2022
2022-09-14,Sports,31382.42,687,15187.14,False,2,9,3,2022
2022-09-15,Sports,29559.02,647,14304.73,False,3,9,3,2022
2022-09-16,Sports,30555.57,669,14787.0,False,4,9,3,2022
2022-09-17,Sports,36592.03,801,17708.27,False,5,9,3,2022
2022-09-18,Sports,34295.16,751,16596.72,False,6,9,3,2022
2022-09-19,Sports,28512.56,624,13798.31,False,0,9,3,2022
2022-09-20,Sports,30105.96,659,14569.41,False,1,9,3,2022
2022-09-21,Sports,28439.22,622,13762.81,False,2,9,3,2022
2022-09-22,Sports,31380.98,687,15186.44,True,3,9,3,2022
2022-09-23,Sports,26781.89,586,12960.77,False,4,9,3,2022
2022-09-24,Sports,35022.55,766,16948.74,False,5,9,3,2022
2022-09-25,Sports,32867.84,719,15905.99,False,6,9,3,2022
2022-09-26,Sports,29361.4,643,14209.09,False,0,9,3,2022
2022-09-27,Sports,27364.97,599,13242.94,False,1,9,3,2022
2022-09-28,Sports,29672.72,649,14359.75,False,2,9,3,2022
2022-09-29,Sports,27709.05,606,13409.46,False,3,9,3,2022
2022-09-30,Sports,28654.67,627,13867.08,False,4,9,3,2022
2022-10-01,Sports,34564.73,756,16727.18,False,5,10,4,2022
