loan_id,origination_date,sector,credit_grade,credit_score,loan_amount,annual_income,debt_to_income,interest_rate,collateral_value,ltv_ratio,employment_years,num_defaults_history,monthly_return,volatility_30d,sharpe_ratio,portfolio_weight,risk_score_raw,risk_label
LN001756,2021-10-25,Industrial,AA,828,5541.68,56661.38,0.0709,0.0538,5513.77,1.0051,3.1,1,-0.005491,0.055917,-0.3402,3e-06,-0.3,Low
LN001757,2025-01-09,Healthcare,BBB,629,19346.39,38338.44,0.1167,0.0961,46582.97,0.4153,11.3,3,-0.097314,0.083926,-4.0166,3e-06,4.0911,High
LN001758,2023-06-11,Energy,B,558,22619.85,100580.32,0.05,0.1222,33663.78,0.6719,3.0,2,-0.242091,0.117051,-7.1646,0.001183,3.3907,High
LN001759,2024-11-08,Industrial,BB,590,114543.44,48937.28,0.4807,0.1072,166954.76,0.6861,9.9,2,0.035127,0.085404,1.4248,0.000176,4.1653,High
LN001760,2024-08-27,Finance,BBB,663,68950.42,66524.94,0.2163,0.0985,218382.09,0.3157,0.2,0,0.173282,0.076763,7.8197,0.000429,-0.8917,Low
LN001761,2020-11-13,Healthcare,A,737,22474.37,66859.2,0.05,0.0859,33478.88,0.6713,5.6,2,-0.084993,0.070062,-4.2024,0.000956,1.6502,Medium
LN001762,2021-10-10,Finance,BBB,664,72454.9,68628.87,0.1937,0.0936,73676.94,0.9834,24.4,1,-0.003241,0.085245,-0.1317,7.3e-05,1.2697,Medium
LN001763,2023-12-05,Energy,B,555,172106.86,58871.34,0.6655,0.1233,207531.84,0.8293,27.8,0,0.112714,0.12639,3.0892,5e-06,2.559,Medium
LN001764,2024-01-19,Real Estate,BB,626,176420.09,85598.28,0.3792,0.1125,151213.85,1.1667,2.3,0,-0.126821,0.086768,-5.0631,0.000527,1.4679,Medium
LN001765,2021-12-10,Utilities,BB,617,12214.3,34304.83,0.0553,0.1032,27248.06,0.4483,4.1,0,-0.076744,0.109423,-2.4295,0.001698,-0.9548,Low
LN001766,2023-10-14,Healthcare,BBB,653,85725.89,159467.04,0.0804,0.0961,145616.96,0.5887,0.5,0,-0.080862,0.076603,-3.6567,0.000613,-0.9608,Low
LN001767,2023-07-06,Industrial,BB,594,21554.18,50737.67,0.0806,0.1128,45619.51,0.4725,14.5,0,0.079359,0.102184,2.6903,0.001179,0.1499,Low
LN001768,2022-08-30,Consumer,A,694,266172.95,23906.74,1.5,0.0834,583672.4,0.456,5.9,0,0.070703,0.062166,3.9398,0.000538,1.7705,Medium
LN001769,2021-09-19,Real Estate,BB,588,233879.44,68299.06,0.7092,0.1003,267500.51,0.8743,3.4,0,-0.011286,0.139366,-0.2805,0.000467,2.5263,Medium
LN001770,2021-09-24,Energy,BBB,719,36760.16,32997.06,0.2327,0.0912,34005.21,1.081,0.8,0,-0.071125,0.068952,-3.5733,0.000194,0.2414,Low
LN001771,2023-07-30,Utilities,BBB,650,42503.86,95390.49,0.1278,0.0906,56199.61,0.7563,20.5,0,-0.057428,0.087479,-2.2741,1e-06,-0.1482,Low
LN001772,2023-11-01,Technology,BB,580,59433.08,281172.57,0.05,0.1105,56585.15,1.0503,5.3,1,-0.081223,0.097186,-2.8951,0.001363,2.4547,Medium
LN001773,2023-11-09,Industrial,B,557,8282.72,34523.64,0.05,0.1274,11943.11,0.6935,2.3,0,-0.115568,0.098793,-4.0523,3.9e-05,2.0518,Medium
LN001774,2023-06-02,Utilities,AA,787,142852.08,75558.36,0.3668,0.0725,303277.57,0.471,3.0,2,-0.00858,0.036366,-0.8173,0.000505,2.2069,Medium
LN001775,2025-05-06,Industrial,B,545,73121.01,20000.0,0.754,0.1225,92282.99,0.7924,2.2,2,0.045142,0.127103,1.2303,3e-06,5.8481,High
LN001776,2023-06-08,Industrial,A,765,286987.11,82267.68,0.658,0.0775,411346.26,0.6977,6.4,2,0.016624,0.053426,1.0779,0.001041,2.7771,Medium
LN001777,2024-02-05,Healthcare,BBB,683,29488.33,32208.97,0.2289,0.1007,38338.57,0.7692,18.6,1,-0.012912,0.069128,-0.647,0.000125,2.3589,Medium
LN001778,2023-10-03,Technology,AAA,836,49959.34,38662.13,0.3178,0.0515,92972.2,0.5374,13.6,0,-0.019211,0.096733,-0.688,1.8e-05,-2.9081,Low
LN001779,2024-03-09,Real Estate,A,719,18822.76,27697.56,0.0865,0.0863,19452.08,0.9676,4.3,0,-0.021522,0.075265,-0.9906,0.000296,-0.6193,Low
LN001780,2024-07-21,Real Estate,BBB,657,32704.91,99958.05,0.05,0.0964,18337.47,1.7835,12.3,0,-0.104992,0.070767,-5.1395,8.5e-05,1.3414,Medium
LN001781,2023-09-16,Healthcare,AA,811,26898.34,121189.78,0.05,0.0592,43834.1,0.6136,3.9,3,-0.002461,0.052878,-0.1612,0.000164,2.216,Medium
LN001782,2025-04-09,Consumer,BBB,662,295248.03,60862.33,1.1018,0.0883,591670.29,0.499,2.0,0,-0.063573,0.080276,-2.7433,5e-06,1.1737,Medium
LN001783,2025-03-15,Healthcare,B,505,45794.17,32692.51,0.2587,0.1172,73899.52,0.6197,28.7,0,-0.208039,0.132219,-5.4506,0.001218,1.2524,Medium
LN001784,2024-07-01,Industrial,AA,788,113163.99,182164.63,0.2081,0.0683,118243.47,0.957,2.5,1,0.010015,0.061136,0.5675,0.000582,0.0424,Low
LN001785,2025-01-22,Finance,BB,571,64936.18,35408.7,0.3034,0.1159,55667.7,1.1665,2.7,2,-0.095773,0.115643,-2.8689,0.000174,5.5934,High
LN001786,2022-03-06,Technology,BBB,724,24430.51,20000.0,0.1948,0.1042,40190.55,0.6079,32.0,1,0.003648,0.069753,0.1812,0.00039,-0.4854,Low
LN001787,2021-10-07,Technology,BB,585,82032.4,82526.3,0.1645,0.1142,117179.37,0.7001,1.0,0,0.064526,0.100445,2.2253,0.001046,0.7972,Low
LN001788,2022-10-09,Real Estate,A,725,190806.23,27630.01,1.3389,0.0858,244922.38,0.779,10.0,0,-0.056388,0.050821,-3.8435,0.000631,1.122,Medium
LN001789,2025-01-13,Real Estate,A,736,26146.34,119614.12,0.05,0.0771,73163.36,0.3574,19.2,0,-0.004266,0.051429,-0.2873,0.002074,-3.1449,Low
LN001790,2021-07-10,Healthcare,A,722,240391.49,45853.35,1.0131,0.0742,222193.53,1.0819,5.0,0,-0.152102,0.075002,-7.025,0.000447,1.5498,Medium
LN001791,2021-11-12,Finance,AA,782,38766.32,91363.31,0.05,0.0693,106438.41,0.3642,0.0,2,0.049519,0.035494,4.8328,3.4e-05,0.2954,Low
LN001792,2021-07-31,Finance,A,740,58030.13,159699.67,0.1306,0.0821,79334.73,0.7315,3.3,0,-0.104879,0.067339,-5.3952,0.00035,-0.4529,Low
LN001793,2023-01-14,Utilities,BB,648,176972.82,25688.5,1.439,0.1105,114636.7,1.5438,0.8,0,-0.08588,0.116702,-2.5492,3e-06,5.0085,High
LN001794,2023-06-20,Healthcare,B,569,47582.5,40289.41,0.2837,0.1269,59786.74,0.7959,3.8,2,0.11915,0.104559,3.9475,2.4e-05,5.1082,High
LN001795,2024-09-18,Energy,B,586,102881.42,56785.16,0.3886,0.1266,203848.18,0.5047,10.9,0,-0.040719,0.095918,-1.4706,0.000122,0.8748,Medium
LN001796,2023-03-29,Consumer,BB,583,69831.47,175656.55,0.0841,0.1164,81455.98,0.8573,4.0,1,-0.147562,0.105025,-4.8671,3e-06,2.5367,Medium
LN001797,2021-06-08,Healthcare,AA,797,113812.18,37764.78,0.5779,0.0715,85169.05,1.3363,4.0,1,0.042346,0.088096,1.6651,0.000477,1.6464,Medium
LN001798,2022-11-25,Utilities,A,733,7195.33,39491.76,0.05,0.0827,9094.1,0.7912,5.7,1,0.036284,0.075258,1.6701,0.002045,0.0403,Low
LN001799,2021-06-24,Utilities,A,738,13191.79,83675.24,0.05,0.0842,12638.22,1.0438,6.1,0,-0.055762,0.067276,-2.8712,5.4e-05,-1.4625,Low
LN001800,2023-04-09,Industrial,A,764,194378.72,39972.22,0.9139,0.0826,319428.73,0.6085,13.6,0,-0.038678,0.055228,-2.426,0.000216,0.4003,Low
LN001801,2024-08-05,Finance,BBB,664,308939.13,66620.53,0.8778,0.0927,568217.46,0.5437,2.6,1,-0.040305,0.06531,-2.1378,0.001035,2.9661,High
LN001802,2022-01-18,Consumer,BBB,659,36259.79,20209.82,0.4165,0.0988,32078.99,1.1303,12.1,2,-0.036755,0.088727,-1.435,0.000177,4.3741,High
LN001803,2025-01-25,Healthcare,BBB,683,75475.91,282103.97,0.1485,0.088,76822.07,0.9825,5.8,0,-0.146729,0.070254,-7.2349,0.000225,0.1943,Low
LN001804,2023-12-01,Consumer,BBB,625,136515.19,23309.2,1.191,0.1003,249408.69,0.5474,2.5,0,-0.041742,0.104061,-1.3895,4.9e-05,3.247,High
LN001805,2021-04-29,Energy,B,544,211618.28,47799.63,0.9408,0.119,202602.59,1.0445,2.4,0,0.16953,0.107561,5.4599,0.000413,3.9667,High
LN001806,2024-10-23,Utilities,BB,606,10610.03,58528.16,0.05,0.1114,9289.98,1.1421,3.1,3,-0.104484,0.095128,-3.8048,6e-06,5.9736,High
LN001807,2020-04-05,Finance,A,706,37248.08,228406.38,0.05,0.0758,31378.53,1.1871,6.8,0,-0.062636,0.078043,-2.7802,5e-05,-0.3912,Low
LN001808,2022-10-17,Energy,B,576,68470.8,23685.25,0.6088,0.1278,106401.84,0.6435,1.8,0,-0.175147,0.125231,-4.8449,6.9e-05,1.7637,Medium
LN001809,2021-07-17,Real Estate,CCC,463,213940.71,240047.69,0.2067,0.1398,326804.47,0.6546,17.7,0,0.052415,0.130581,1.3905,0.000573,2.154,Medium
LN001810,2023-06-18,Energy,A,726,1541510.8,101724.53,1.5,0.072,1582719.49,0.974,6.0,0,0.101517,0.105752,3.3254,8e-05,2.8196,Medium
LN001811,2022-01-12,Finance,BBB,677,76817.96,80174.98,0.1795,0.0971,103904.54,0.7393,17.7,2,0.136338,0.145682,3.2419,0.001124,2.8285,Medium
LN001812,2022-05-13,Real Estate,BBB,703,21000.99,30054.16,0.1879,0.0921,52217.75,0.4022,0.3,0,-0.183822,0.123706,-5.1475,4.8e-05,-0.7045,Low
LN001813,2024-05-17,Industrial,CCC,489,153659.58,89303.76,0.2948,0.1444,140487.08,1.0938,2.9,0,0.040957,0.144766,0.9801,3.9e-05,2.7407,Medium
LN001814,2024-09-10,Energy,B,573,422141.3,36082.36,1.5,0.125,261032.01,1.6172,0.2,0,0.145853,0.119458,4.2295,0.001289,6.6012,High
LN001815,2024-01-24,Healthcare,AA,807,111169.97,145315.55,0.1026,0.067,180024.06,0.6175,2.2,0,0.017485,0.056773,1.0669,0.000231,-2.4233,Low
LN001816,2022-06-10,Healthcare,BBB,673,36413.2,30341.04,0.2443,0.0902,47029.3,0.7743,13.9,0,0.019505,0.067191,1.0056,0.000174,0.0952,Low
LN001817,2024-04-26,Consumer,BBB,642,283167.35,55314.43,0.9695,0.0921,287731.58,0.9841,0.3,0,-0.047374,0.071335,-2.3005,0.000271,3.1139,High
LN001818,2022-11-04,Healthcare,BBB,634,204822.74,40591.29,0.975,0.0927,358876.03,0.5707,4.0,0,0.002524,0.065114,0.1343,0.000215,1.6816,Medium
LN001819,2020-07-25,Healthcare,A,732,31930.31,29993.44,0.1776,0.0843,60294.8,0.5296,0.9,2,0.056608,0.052956,3.7029,0.000178,2.296,Medium
LN001820,2021-01-27,Real Estate,B,536,150176.74,100601.64,0.2855,0.1334,83805.76,1.792,3.8,0,0.014122,0.106569,0.459,0.00289,3.7877,High
LN001821,2022-03-05,Utilities,BB,632,295667.89,87100.78,0.6045,0.106,307414.71,0.9618,12.8,3,-0.119937,0.083169,-4.9955,6.6e-05,6.5494,High
LN001822,2022-05-20,Real Estate,B,568,362246.08,139567.99,0.5235,0.1304,1235622.61,0.2932,6.8,0,-0.096029,0.141387,-2.3528,0.000117,0.8818,Medium
LN001823,2021-02-01,Consumer,B,545,91757.65,20000.0,0.9799,0.1142,156415.01,0.5866,9.3,0,0.125689,0.127767,3.4077,3e-06,3.0761,High
LN001824,2022-02-05,Technology,BB,581,66576.88,126111.22,0.1124,0.104,117777.68,0.5653,3.0,0,0.010685,0.081486,0.4542,9e-06,-0.1836,Low
LN001825,2025-01-15,Finance,BBB,682,380789.19,345868.61,0.2973,0.0902,821723.23,0.4634,20.2,0,-0.00528,0.070725,-0.2586,0.000489,-0.1221,Low
LN001826,2023-05-26,Healthcare,BB,584,26077.38,43645.32,0.1862,0.1032,35441.93,0.7358,8.6,0,-0.08892,0.114193,-2.6974,0.001427,-0.0973,Low
LN001827,2022-10-25,Consumer,A,711,159921.32,225619.23,0.1806,0.0721,296888.19,0.5387,3.8,0,0.079312,0.082496,3.3304,9e-05,-1.2057,Low
LN001828,2024-11-27,Utilities,BB,585,21872.18,49800.84,0.0916,0.1121,39347.81,0.5559,3.9,0,0.197587,0.138173,4.9537,0.000424,-0.1132,Low
LN001829,2021-10-04,Energy,A,726,318670.81,22909.64,1.5,0.0789,533668.69,0.5971,17.6,0,0.170527,0.170215,3.4704,0.00046,2.1574,Medium
LN001830,2025-03-06,Energy,BB,639,74321.08,48342.06,0.3457,0.1119,88198.49,0.8427,6.0,0,0.186221,0.15482,4.1667,0.000515,1.7348,Medium
LN001831,2021-09-04,Real Estate,A,729,398491.54,124709.56,0.6195,0.0835,576231.71,0.6915,8.6,0,-0.032935,0.060557,-1.884,0.00022,0.321,Low
LN001832,2024-10-28,Industrial,AA,778,169490.82,33298.79,0.9239,0.0663,180811.33,0.9374,3.8,0,-0.027089,0.040762,-2.3021,0.000133,1.9107,Medium
LN001833,2022-08-18,Healthcare,A,691,25705.44,39330.79,0.1553,0.0833,34877.02,0.737,1.8,1,-0.028841,0.07841,-1.2742,0.000211,0.3758,Low
LN001834,2024-04-19,Finance,AAA,850,473113.46,90714.96,0.9865,0.0497,400189.77,1.1822,9.0,0,-0.00295,0.027113,-0.3769,0.00017,-0.1512,Low
LN001835,2021-12-26,Consumer,BB,590,543817.94,60002.53,1.5,0.1041,535052.52,1.0164,6.6,2,0.136296,0.112839,4.1842,0.001051,7.1493,High
LN001836,2021-11-14,Real Estate,BB,612,260540.9,90150.53,0.578,0.1153,314138.84,0.8294,4.9,0,0.0921,0.095269,3.3488,9e-05,1.7956,Medium
LN001837,2020-04-08,Industrial,BBB,661,42712.78,70719.79,0.116,0.0921,39528.26,1.0806,6.8,2,0.030705,0.096591,1.1012,0.002068,2.9277,High
LN001838,2022-03-15,Industrial,A,750,70501.17,83762.25,0.0977,0.0753,77759.63,0.9067,1.6,0,-0.091459,0.056456,-5.6118,0.001608,-1.138,Low
LN001839,2024-10-17,Consumer,AA,786,115840.55,44240.2,0.532,0.0641,146444.17,0.791,11.1,3,-0.092442,0.049187,-6.5104,5e-05,3.991,High
LN001840,2024-05-16,Real Estate,AAA,848,45520.52,70418.53,0.1776,0.0454,72173.16,0.6307,20.7,0,0.001607,0.036603,0.1521,0.001792,-3.4198,Low
LN001841,2021-02-10,Real Estate,A,742,635127.62,31283.28,1.5,0.0779,1253291.88,0.5068,15.5,0,0.068774,0.107332,2.2196,4e-06,1.2063,Medium
LN001842,2021-05-17,Consumer,B,602,115700.37,147547.22,0.2205,0.1267,129734.5,0.8918,2.7,0,-0.027853,0.101201,-0.9534,7e-05,1.2328,Medium
LN001843,2022-12-07,Utilities,A,752,5045.83,38407.49,0.05,0.0817,11618.56,0.4343,3.6,0,0.17669,0.105194,5.8185,0.000267,-1.9935,Low
LN001844,2022-11-22,Utilities,BBB,667,143385.4,131951.97,0.3232,0.0905,281738.84,0.5089,11.6,2,-0.127495,0.097681,-4.5214,0.00036,3.0698,High
LN001845,2022-07-18,Consumer,AA,790,67307.49,50841.85,0.2442,0.0626,111153.17,0.6055,6.3,0,-0.087178,0.061253,-4.9302,8e-06,-2.0816,Low
LN001846,2022-02-18,Consumer,A,716,90905.95,68968.1,0.2709,0.0854,130488.51,0.6967,5.6,0,-0.070912,0.080917,-3.0358,0.00219,-0.9213,Low
LN001847,2020-07-19,Finance,BBB,646,65809.45,42341.58,0.2162,0.0975,100928.44,0.652,18.3,0,-0.075667,0.083599,-3.1354,0.001159,-0.1266,Low
LN001848,2020-05-14,Consumer,BB,596,239845.7,29401.57,1.5,0.1204,520513.72,0.4608,5.4,0,0.029401,0.085596,1.1898,0.0,3.8129,High
LN001849,2022-11-17,Real Estate,A,710,338289.24,20000.0,1.5,0.0859,744961.95,0.4541,5.1,0,-0.03196,0.054202,-2.0426,0.000393,2.6304,Medium
LN001850,2020-02-10,Finance,AA,806,134774.53,28603.18,0.9381,0.0707,310313.13,0.4343,0.3,0,-0.133155,0.075249,-6.1298,0.000287,-0.0729,Low
LN001851,2022-10-14,Finance,BBB,643,67965.65,47727.54,0.2567,0.0881,93273.23,0.7287,0.5,0,0.061071,0.09083,2.3292,0.000525,0.3983,Low
LN001852,2020-08-18,Finance,A,763,94327.6,69446.74,0.2243,0.0838,158977.18,0.5933,0.1,0,-0.105892,0.054796,-6.6943,0.000156,-0.9097,Low
LN001853,2024-02-22,Energy,A,748,100867.15,121450.92,0.2226,0.0797,233042.98,0.4328,17.1,0,-0.0881,0.069095,-4.4169,0.000519,-1.8573,Low
LN001854,2024-12-01,Technology,CCC,490,40836.31,43825.44,0.1879,0.1372,42952.09,0.9507,3.7,0,-0.222879,0.121868,-6.3353,4.3e-05,2.3975,Medium
LN001855,2021-01-13,Industrial,BB,610,186618.46,32293.7,1.2328,0.1108,221783.01,0.8414,4.4,0,0.001485,0.083455,0.0617,1.2e-05,2.7218,Medium
LN001856,2020-10-15,Healthcare,BBB,656,163741.88,21809.47,1.4752,0.0997,222450.8,0.7361,13.1,0,-0.000826,0.08018,-0.0357,0.000395,3.3546,High
LN001857,2021-02-22,Energy,BBB,676,537393.22,83787.95,1.261,0.0975,1039577.42,0.5169,6.6,0,0.123883,0.071612,5.9926,0.000493,2.1686,Medium
LN001858,2024-08-25,Real Estate,BBB,697,392732.8,157666.32,0.539,0.0906,764481.89,0.5137,6.6,2,0.048692,0.067024,2.5166,3e-06,3.4311,High
LN001859,2021-01-26,Technology,BBB,652,46432.62,145281.89,0.05,0.0987,57148.7,0.8125,2.5,1,0.096798,0.077583,4.3221,2.9e-05,0.2396,Low
LN001860,2021-08-15,Industrial,BB,571,243367.57,98415.43,0.4339,0.1068,179671.31,1.3545,12.6,3,0.007787,0.097837,0.2757,0.001937,6.919,High
LN001861,2024-03-02,Utilities,BB,627,34681.14,93618.22,0.129,0.1111,51659.27,0.6713,1.3,0,-0.094125,0.080961,-4.0273,4.9e-05,-0.0214,Low
LN001862,2023-03-08,Energy,A,738,212251.11,196484.07,0.1575,0.0785,198431.43,1.0696,0.4,1,-0.003823,0.060286,-0.2196,1e-06,1.8245,Medium
LN001863,2022-12-22,Industrial,BBB,641,55922.63,75542.98,0.0571,0.0939,41595.61,1.3444,1.5,0,0.028575,0.070959,1.395,0.000405,1.1912,Medium
LN001864,2024-02-04,Finance,BBB,651,32029.78,94116.7,0.1615,0.0988,26078.67,1.2282,2.2,0,0.034735,0.065623,1.8336,0.0,1.0009,Medium
LN001865,2021-10-09,Finance,B,528,134329.35,47832.05,0.492,0.1198,206612.9,0.6501,2.3,0,-0.06547,0.097686,-2.3217,0.000698,2.0112,Medium
LN001866,2023-02-26,Consumer,BB,591,5208.13,23076.49,0.0543,0.1197,12117.32,0.4298,7.8,1,0.025645,0.082994,1.0704,0.000124,1.4577,Medium
LN001867,2023-09-29,Real Estate,BBB,661,14384.79,37097.53,0.081,0.0859,19721.89,0.7294,1.7,2,-0.077969,0.069039,-3.9122,8e-06,2.3757,Medium
LN001868,2021-06-04,Finance,AA,783,81207.18,59491.5,0.1325,0.062,119289.81,0.6808,7.9,0,-0.085543,0.067529,-4.3881,2.5e-05,-1.8937,Low
LN001869,2025-02-05,Energy,BB,593,108086.37,62476.75,0.3326,0.1119,234179.67,0.4616,0.7,0,-0.120334,0.091578,-4.5518,0.001115,0.4834,Low
LN001870,2020-03-05,Industrial,AA,771,65758.84,230590.82,0.0795,0.0679,47856.75,1.3741,1.1,0,-0.004854,0.038182,-0.4404,0.000391,0.4253,Low
LN001871,2025-01-10,Healthcare,BBB,664,17372.09,63379.39,0.0725,0.0945,28873.82,0.6017,5.0,3,-0.091308,0.067114,-4.7129,0.000338,4.4806,High
LN001872,2020-01-15,Real Estate,AA,794,40147.64,136651.67,0.1039,0.0647,53942.99,0.7443,17.8,1,-0.025101,0.042075,-2.0666,4.7e-05,-0.2142,Low
LN001873,2023-03-26,Utilities,BB,602,151801.69,44154.31,0.6682,0.1121,256979.92,0.5907,13.7,0,0.076859,0.111991,2.3774,0.000489,0.7978,Low
LN001874,2022-11-30,Utilities,A,758,187205.07,48137.99,0.8134,0.0788,208264.96,0.8989,24.3,0,-0.071935,0.059066,-4.2189,1.3e-05,0.6597,Low
LN001875,2021-05-07,Industrial,BBB,682,96969.77,23616.35,0.7867,0.102,94370.11,1.0275,7.4,0,-0.046586,0.068485,-2.3564,3.3e-05,1.8294,Medium
LN001876,2021-01-14,Finance,B,510,352398.23,35609.59,1.5,0.1292,503188.8,0.7003,7.9,1,-0.013293,0.105354,-0.4371,0.002842,6.7756,High
LN001877,2020-07-06,Utilities,A,743,152838.44,86585.44,0.2881,0.0844,399038.53,0.383,6.9,1,0.003514,0.066208,0.1839,0.0,0.2453,Low
LN001878,2022-02-02,Industrial,BBB,685,43381.95,60191.84,0.071,0.0902,82632.87,0.525,6.8,0,-0.04492,0.065601,-2.372,0.0,-0.9507,Low
LN001879,2020-08-04,Technology,BBB,659,72507.68,115850.64,0.1757,0.0946,79887.18,0.9076,1.1,0,0.049149,0.084758,2.0087,0.000226,0.4276,Low
LN001880,2022-03-02,Industrial,AAA,812,21096.18,67973.81,0.05,0.0485,16654.88,1.2667,5.5,2,0.012771,0.030054,1.472,0.000681,0.8218,Low
LN001881,2022-12-12,Energy,BB,610,87644.76,46783.34,0.3884,0.105,60368.35,1.4518,3.4,0,0.0761,0.080195,3.2872,0.000966,2.1374,Medium
LN001882,2022-05-28,Technology,AA,789,335477.67,269361.01,0.2358,0.0668,766623.02,0.4376,4.1,3,-0.016341,0.05741,-0.986,6.1e-05,2.6679,Medium
LN001883,2020-12-03,Real Estate,BBB,641,209780.93,56065.03,0.7432,0.0923,193258.93,1.0855,5.2,0,-0.065398,0.089923,-2.5193,0.000321,2.5579,Medium
LN001884,2024-11-07,Consumer,BBB,633,461487.51,135144.61,0.7511,0.0983,546891.05,0.8438,1.0,1,-0.075159,0.084822,-3.0695,3.3e-05,3.1307,High
LN001885,2021-12-20,Consumer,BB,607,70744.23,45213.62,0.291,0.1046,161993.37,0.4367,3.1,1,0.009342,0.088369,0.3662,0.002005,1.8866,Medium
LN001886,2024-10-14,Industrial,BB,604,433960.92,98392.48,0.9127,0.1186,307167.72,1.4128,0.5,0,-0.054504,0.095084,-1.9857,0.00056,3.1619,High
LN001887,2020-10-22,Healthcare,A,719,79806.91,114646.75,0.1411,0.0755,195686.89,0.4078,27.3,3,-0.045677,0.059793,-2.6463,0.000559,3.0416,High
LN001888,2024-09-21,Energy,AAA,847,498193.38,69282.27,1.4306,0.0511,607609.33,0.8199,0.9,0,-0.028757,0.044121,-2.2578,0.000152,1.4975,Medium
LN001889,2022-10-13,Healthcare,BB,582,96370.71,20000.0,1.0787,0.114,82168.25,1.1728,2.1,1,-0.086434,0.097521,-3.0703,0.000133,5.6655,High
LN001890,2023-06-29,Technology,BBB,659,214905.68,60644.04,0.6367,0.0921,262764.68,0.8179,15.5,3,0.000943,0.066707,0.049,0.001309,5.6273,High
LN001891,2024-10-16,Healthcare,B,563,500130.13,141679.4,0.7705,0.1293,505642.35,0.9891,4.6,0,-0.187212,0.115606,-5.6098,0.0,3.7995,High
LN001892,2024-01-25,Real Estate,B,541,79796.08,86615.72,0.2171,0.1189,128483.73,0.6211,1.0,0,0.010261,0.118246,0.3006,1.8e-05,1.0604,Medium
LN001893,2021-03-31,Technology,B,508,125520.94,81804.47,0.2829,0.1323,130741.18,0.9601,3.4,0,0.050282,0.104263,1.6706,0.000252,1.9725,Medium
LN001894,2025-06-19,Real Estate,BBB,658,407481.07,20000.0,1.5,0.0951,256041.0,1.5915,0.9,1,-0.08608,0.106715,-2.7943,0.00065,6.8141,High
LN001895,2022-03-26,Utilities,BBB,643,85280.11,36159.01,0.3793,0.092,105395.11,0.8091,1.6,1,0.173168,0.102032,5.8792,0.001276,2.6688,Medium
LN001896,2025-03-01,Healthcare,BB,616,23086.85,79853.61,0.05,0.1085,18113.28,1.2746,0.4,0,-0.014636,0.083851,-0.6046,0.000138,0.8343,Low
LN001897,2020-09-26,Consumer,BBB,677,1042683.0,79799.16,1.5,0.099,1527336.17,0.6827,4.0,1,-0.200075,0.111924,-6.1924,0.001219,4.3235,High
LN001898,2022-09-22,Energy,A,688,58880.14,140121.72,0.1046,0.0771,49434.65,1.1911,11.5,0,-0.029397,0.061628,-1.6524,0.001412,0.5718,Low
LN001899,2020-07-20,Healthcare,B,568,117551.48,54100.21,0.3789,0.1213,130538.9,0.9005,6.2,0,-0.01855,0.120729,-0.5323,0.000308,2.1295,Medium
LN001900,2020-06-10,Industrial,B,522,352077.76,79544.9,0.9069,0.1239,511264.56,0.6886,6.5,0,0.029489,0.128651,0.794,0.001234,3.5439,High
LN001901,2024-04-28,Real Estate,BBB,708,50546.89,60564.37,0.1576,0.0891,62672.2,0.8065,1.6,0,-0.036649,0.079068,-1.6056,0.00125,-0.7243,Low
LN001902,2021-12-30,Technology,AA,788,32576.46,30005.62,0.1932,0.0741,48606.74,0.6702,3.0,0,-0.05309,0.045187,-4.07,0.000226,-1.3709,Low
LN001903,2021-02-05,Real Estate,BBB,638,130497.72,20000.0,1.3244,0.0922,231243.35,0.5643,13.1,0,-0.151917,0.114409,-4.5998,0.001902,1.8743,Medium
LN001904,2021-12-03,Industrial,B,521,13733.81,80959.7,0.05,0.1292,11666.1,1.1772,0.6,0,-0.084835,0.100249,-2.9314,8.1e-05,1.3287,Medium
LN001905,2024-02-09,Energy,B,558,71919.54,67627.03,0.1583,0.126,94612.44,0.7601,13.7,1,-0.07608,0.10094,-2.6109,0.000551,2.8368,Medium
LN001906,2025-01-19,Utilities,A,720,129255.01,38842.78,0.8056,0.0751,46061.88,2.8061,4.6,0,-0.078373,0.058976,-4.6034,7e-06,5.0686,High
LN001907,2024-11-30,Industrial,AA,787,73354.04,20000.0,0.7092,0.065,109314.71,0.671,12.7,0,-0.071268,0.074246,-3.3251,0.000721,-0.6801,Low
LN001908,2023-02-03,Consumer,B,590,18073.53,93043.06,0.05,0.1289,21630.9,0.8355,2.7,0,0.064974,0.150868,1.4919,0.000265,0.7343,Low
LN001909,2021-07-19,Utilities,BBB,652,570116.36,49704.76,1.5,0.0941,519289.0,1.0979,2.9,2,0.102188,0.069971,5.0591,0.00074,7.6781,High
LN001910,2023-11-14,Real Estate,BBB,671,110623.96,88416.36,0.1869,0.101,169427.39,0.6529,9.7,1,0.056184,0.104883,1.8557,1e-05,1.0226,Medium
LN001911,2022-10-18,Consumer,CCC,525,476521.12,220760.56,0.473,0.1451,1028226.84,0.4634,10.8,1,0.128746,0.115974,3.8456,0.000707,3.3851,High
LN001912,2022-10-22,Finance,AA,796,74158.51,20000.0,0.7577,0.0696,82747.83,0.8962,1.8,2,0.076962,0.105563,2.5255,0.000142,3.832,High
LN001913,2023-11-12,Energy,BB,569,37495.9,36690.73,0.2243,0.1077,34684.95,1.081,25.3,0,0.061327,0.098197,2.1634,0.002616,0.9776,Medium
LN001914,2025-03-10,Utilities,AA,802,132733.55,51711.58,0.4949,0.0596,191397.77,0.6935,0.6,0,-0.017447,0.035142,-1.7198,6e-06,-1.1425,Low
